Order_ID,Stock_Symbol,Queue_Position,Order_Type,Quantity,Price($),Check_Block,Timestamp
ORD01490,XPEV,11,SELL,411,395.36,BUY,2024-08-02 13:51:50
ORD03110,VALE,11,BUY,480,106.29,SELL,2024-05-31 14:59:58
ORD03231,BBD,20,BUY,438,147.18,SELL,2024-03-22 09:41:50
ORD00061,MSFT,10,SELL,229,14.31,BUY,2024-05-08 12:53:06
ORD03659,CDE,1,SELL,190,497.73,BUY,2024-05-28 09:44:38
ORD00672,CRM,24,BUY,384,101.4,SELL,2024-06-10 15:05:53
ORD00093,GOOGL,13,BUY,410,434.59,SELL,2024-03-18 14:59:53
ORD00667,CRM,23,SELL,294,107.56,BUY,2024-06-10 13:22:35
ORD01888,ROOT,3,BUY,156,320.06,SELL,2024-08-27 15:40:51
ORD00281,NFLX,19,BUY,154,264.4,SELL,2024-11-05 10:50:06
ORD01720,PENN,25,BUY,181,127.41,SELL,2024-10-15 14:53:27
ORD03016,AGRO,24,SELL,343,100.38,BUY,2024-05-06 15:31:26
ORD00360,INTC,32,SELL,311,78.47,BUY,2024-07-29 15:44:31
ORD00900,SPOT,27,SELL,467,202.43,BUY,2024-12-10 14:13:58
ORD01936,PTON,36,SELL,60,54.54,BUY,2024-12-26 14:10:32
ORD01995,FVRR,38,BUY,242,160.6,SELL,2024-04-05 10:05:29
ORD03946,HUT,38,BUY,379,403.66,SELL,2024-12-04 11:56:11
ORD02896,CEPU,36,SELL,18,437.14,BUY,2024-09-13 14:56:52
ORD00761,LYFT,25,SELL,1,244.26,BUY,2024-09-02 15:56:38
ORD02159,OPEN,15,BUY,182,435.25,SELL,2024-03-25 11:49:23
ORD03488,AEM,8,BUY,491,282.32,SELL,2024-02-09 15:56:15
ORD00043,MSFT,17,BUY,470,13.33,SELL,2024-05-08 10:26:32
ORD02174,EXPI,40,SELL,180,361.94,BUY,2024-02-14 15:04:40
ORD00205,META,22,SELL,263,69.74,BUY,2024-03-04 15:05:18
ORD01474,NIO,28,BUY,2,112.77,SELL,2024-02-19 13:15:47
ORD02101,CVNA,40,SELL,340,326.07,BUY,2024-03-01 13:12:20
ORD02594,NU,5,SELL,411,78.73,BUY,2024-09-06 13:53:48
ORD00069,MSFT,35,SELL,200,13.89,BUY,2024-05-08 15:47:46
ORD01876,LMND,31,BUY,461,291.74,SELL,2024-04-02 14:50:49
ORD02833,VIST,16,BUY,388,299.47,SELL,2024-04-09 13:52:22
ORD03728,EXK,18,SELL,435,424.12,BUY,2024-06-14 10:46:38
ORD02232,RDFN,36,SELL,173,434.3,BUY,2024-10-30 13:51:22
ORD00138,AMZN,19,SELL,423,192.74,BUY,2024-06-10 09:59:43
ORD02948,IRSA,13,SELL,395,48.16,BUY,2024-02-01 14:08:00
ORD00797,LYFT,18,BUY,466,234.01,SELL,2024-09-02 09:35:49
ORD02181,EXPI,24,BUY,336,342.12,SELL,2024-02-14 13:36:05
ORD02129,OPEN,29,SELL,358,479.82,BUY,2024-03-25 15:06:15
ORD00759,UBER,11,SELL,198,531.39,BUY,2024-03-12 12:55:03
ORD00542,CSCO,1,BUY,146,94.33,SELL,2024-12-17 10:20:54
ORD01020,ROKU,10,SELL,284,252.25,BUY,2024-05-15 13:25:04
ORD03031,AGRO,19,BUY,121,96.43,SELL,2024-05-06 15:36:08
ORD00166,TSLA,36,BUY,202,147.18,SELL,2024-12-23 11:32:24
ORD00249,NVDA,11,SELL,378,96.29,BUY,2024-11-05 13:08:35
ORD01332,SOFI,31,SELL,43,405.17,BUY,2024-05-08 14:38:14
ORD02018,ETSY,13,BUY,118,289.05,SELL,2024-12-09 14:33:36
ORD00447,ORCL,20,BUY,419,28.74,SELL,2024-07-10 12:04:43
ORD02483,DIDI,10,SELL,441,543.23,BUY,2024-05-27 13:59:41
ORD02907,CEPU,10,BUY,147,432.53,SELL,2024-09-13 13:18:04
ORD01359,SOFI,2,SELL,296,398.03,BUY,2024-05-08 09:41:42
ORD02846,LOMA,30,SELL,223,27.13,BUY,2024-11-06 11:13:30
ORD02146,OPEN,8,SELL,8,479.32,BUY,2024-03-25 09:38:07
ORD01330,SOFI,3,BUY,409,393.58,SELL,2024-05-08 12:13:08
ORD03974,BITF,7,SELL,145,266.93,BUY,2024-04-15 14:51:54
ORD02786,DESP,36,BUY,426,187.75,SELL,2024-08-08 13:34:33
ORD03876,RIOT,7,BUY,146,332.22,SELL,2024-01-22 14:58:59
ORD02151,OPEN,34,BUY,344,430.61,SELL,2024-03-25 14:54:10
ORD00435,BABA,25,SELL,370,451.71,BUY,2024-01-30 10:50:05
ORD02123,OPEN,11,SELL,34,486.59,BUY,2024-03-25 11:57:44
ORD00578,QCOM,1,BUY,198,474.26,SELL,2024-01-25 13:45:58
ORD02901,CEPU,25,SELL,332,460.52,BUY,2024-09-13 12:44:46
ORD03167,ITUB,26,BUY,250,101.89,SELL,2024-03-29 10:12:57
ORD02967,BIOX,29,BUY,409,98.94,SELL,2024-05-08 11:32:36
ORD03822,MAG,8,SELL,22,79.93,BUY,2024-12-16 15:03:13
ORD03650,CDE,10,BUY,62,444.58,SELL,2024-05-28 10:55:53
ORD02449,SEA,22,SELL,176,337.35,BUY,2024-04-02 12:54:39
ORD01849,LMND,23,SELL,147,292.91,BUY,2024-04-02 13:14:55
ORD00763,LYFT,17,BUY,241,240.91,SELL,2024-09-02 13:43:00
ORD03038,AGRO,21,BUY,197,91.8,SELL,2024-05-06 10:21:37
ORD00389,AMD,15,SELL,26,107.03,BUY,2024-04-24 10:14:37
ORD00236,META,13,BUY,391,68.71,SELL,2024-03-04 14:01:08
ORD03466,GOLD,17,SELL,381,381.76,BUY,2024-05-07 11:23:45
ORD01985,FVRR,27,BUY,467,171.23,SELL,2024-04-05 14:30:13
ORD00268,NVDA,10,SELL,345,101.1,BUY,2024-11-05 12:30:09
ORD00771,LYFT,10,BUY,122,210.34,SELL,2024-09-02 11:15:51
ORD02166,EXPI,35,BUY,492,344.27,SELL,2024-02-14 10:59:58
ORD00438,BABA,40,SELL,369,438.07,BUY,2024-01-30 11:25:05
ORD00674,CRM,21,SELL,424,101.8,BUY,2024-06-10 12:01:32
ORD00250,NVDA,35,SELL,130,89.2,BUY,2024-11-05 09:33:38
ORD02202,RDFN,23,BUY,83,470.47,SELL,2024-10-30 15:52:16
ORD01575,BYND,36,BUY,415,377.86,SELL,2024-09-17 13:47:54
ORD02143,OPEN,1,SELL,416,463.35,BUY,2024-03-25 10:26:44
ORD02082,CVNA,16,SELL,204,291.99,BUY,2024-03-01 09:57:21
ORD03482,AEM,31,BUY,20,281.51,SELL,2024-02-09 15:51:40
ORD03416,BEEF,22,BUY,21,209.86,SELL,2024-10-30 09:59:50
ORD03810,MAG,34,SELL,98,78.85,BUY,2024-12-16 14:01:41
ORD00449,ORCL,36,SELL,478,29.09,BUY,2024-07-10 13:15:19
ORD01470,NIO,19,BUY,354,112.91,SELL,2024-02-19 13:49:21
ORD00717,PYPL,34,BUY,50,94.63,SELL,2024-01-25 10:11:35
ORD03177,ITUB,19,SELL,358,109.85,BUY,2024-03-29 14:24:40
ORD03478,GOLD,4,SELL,89,379.7,BUY,2024-05-07 10:44:09
ORD02049,WMT,11,SELL,495,152.59,BUY,2024-02-23 13:04:51
ORD01902,ROOT,24,BUY,38,327.08,SELL,2024-08-27 10:33:06
ORD03311,SUZB,19,SELL,233,452.29,BUY,2024-02-05 13:22:34
ORD01169,RBLX,1,SELL,426,100.04,BUY,2024-12-20 11:13:02
ORD00083,GOOGL,19,SELL,231,474.59,BUY,2024-03-18 12:06:51
ORD03207,BBD,25,BUY,459,161.73,SELL,2024-03-22 10:16:41
ORD02725,ARCO,13,BUY,100,446.35,SELL,2024-10-17 13:28:09
ORD03045,CAAP,38,SELL,297,67.29,BUY,2024-10-11 11:18:58
ORD01461,NIO,32,SELL,208,118.3,BUY,2024-02-19 11:47:07
ORD02819,VIST,10,SELL,247,333.94,BUY,2024-04-09 12:17:36
ORD01894,ROOT,2,BUY,120,327.57,SELL,2024-08-27 12:51:17
ORD01669,DKNG,22,SELL,2,200.86,BUY,2024-07-10 14:52:53
ORD02757,ARCO,18,BUY,429,457.19,SELL,2024-10-17 12:27:09
ORD02001,ETSY,2,BUY,428,302.68,SELL,2024-12-09 15:46:49
ORD00476,ORCL,35,SELL,340,29.77,BUY,2024-07-10 15:33:57
ORD00518,IBM,12,SELL,26,301.69,BUY,2024-09-11 15:53:13
ORD03586,AG,38,SELL,295,148.46,BUY,2024-11-12 12:32:59
ORD00405,BABA,28,BUY,398,381.29,SELL,2024-01-30 09:59:11
ORD00385,AMD,14,SELL,85,113.38,BUY,2024-04-24 10:57:39
ORD03219,BBD,5,BUY,257,147.79,SELL,2024-03-22 13:55:38
ORD02153,OPEN,27,SELL,16,436.62,BUY,2024-03-25 15:55:12
ORD01634,SPCE,31,BUY,471,265.38,SELL,2024-07-10 09:52:06
ORD03812,MAG,37,BUY,384,73.7,SELL,2024-12-16 10:17:26
ORD00689,PYPL,40,SELL,406,104.49,BUY,2024-01-25 09:55:17
ORD03232,BBD,1,SELL,495,153.16,BUY,2024-03-22 14:49:05
ORD02875,LOMA,20,SELL,271,28.58,BUY,2024-11-06 13:33:38
ORD01241,HOOD,12,SELL,462,55.81,BUY,2024-07-02 14:58:07
ORD00063,MSFT,31,BUY,112,13.65,SELL,2024-05-08 11:54:26
ORD00853,TWTR,10,BUY,370,385.12,SELL,2024-04-15 14:35:21
ORD03661,CDE,29,SELL,184,479.17,BUY,2024-05-28 12:48:07
ORD03283,SUZB,10,BUY,322,408.93,SELL,2024-02-05 10:04:50
ORD01263,HOOD,19,BUY,479,56.22,SELL,2024-07-02 10:14:49
ORD00224,META,33,BUY,378,73.79,SELL,2024-03-04 11:33:14
ORD02194,EXPI,11,SELL,297,334.14,BUY,2024-02-14 11:25:26
ORD00374,AMD,26,BUY,379,105.9,SELL,2024-04-24 15:41:51
ORD01825,UPST,14,SELL,296,419.6,BUY,2024-04-10 13:30:16
ORD03365,RENT,32,BUY,277,431.24,SELL,2024-12-19 13:27:33
ORD03825,MAG,30,BUY,99,84.41,SELL,2024-12-16 12:43:40
ORD03453,GOLD,13,BUY,327,357.95,SELL,2024-05-07 15:57:22
ORD03572,AG,16,SELL,395,140.78,BUY,2024-11-12 10:20:49
ORD02872,LOMA,12,SELL,264,30.7,BUY,2024-11-06 11:21:11
ORD00010,AAPL,20,SELL,76,169.97,BUY,2024-08-27 13:47:36
ORD02498,DIDI,18,SELL,475,540.56,BUY,2024-05-27 11:21:16
ORD01945,PTON,1,SELL,174,55.13,BUY,2024-12-26 11:57:44
ORD01839,UPST,8,SELL,6,474.03,BUY,2024-04-10 11:40:32
ORD00709,PYPL,31,SELL,455,99.03,BUY,2024-01-25 12:19:24
ORD00256,NVDA,29,BUY,30,96.47,SELL,2024-11-05 10:03:15
ORD02931,IRSA,34,BUY,58,45.69,SELL,2024-02-01 11:55:31
ORD01618,SPCE,24,SELL,450,265.14,BUY,2024-07-10 12:28:48
ORD00390,AMD,32,SELL,254,111.84,BUY,2024-04-24 11:57:45
ORD01582,BYND,10,SELL,500,377.45,BUY,2024-09-17 13:27:00
ORD02957,IRSA,35,SELL,82,47.74,BUY,2024-02-01 10:22:18
ORD00925,SHOP,3,BUY,193,161.23,SELL,2024-03-29 14:19:44
ORD03692,FSM,7,SELL,425,125.8,BUY,2024-09-23 11:19:28
ORD03138,PBR,5,BUY,365,268.27,SELL,2024-05-01 13:12:32
ORD02509,DIDI,39,BUY,471,476.4,SELL,2024-05-27 14:17:21
ORD02037,ETSY,18,SELL,2,294.72,BUY,2024-12-09 10:00:56
ORD03182,ITUB,37,BUY,356,110.84,SELL,2024-03-29 11:13:38
ORD01225,COIN,23,SELL,31,322.67,BUY,2024-09-23 15:37:53
ORD03007,AGRO,30,BUY,14,97.68,SELL,2024-05-06 10:35:00
ORD02550,MELI,32,BUY,386,73.66,SELL,2024-02-16 15:07:44
ORD01947,PTON,25,SELL,417,51.49,BUY,2024-12-26 15:09:27
ORD00740,UBER,38,SELL,20,520.43,BUY,2024-03-12 11:30:32
ORD00041,MSFT,2,BUY,223,13.26,SELL,2024-05-08 11:53:08
ORD00869,TWTR,7,BUY,424,371.99,SELL,2024-04-15 12:42:32
ORD02780,DESP,24,SELL,193,195.01,BUY,2024-08-08 15:14:14
ORD00540,CSCO,26,BUY,8,94.99,SELL,2024-12-17 09:44:52
ORD02746,ARCO,35,SELL,232,508.53,BUY,2024-10-17 14:25:01
ORD03331,MGLU,13,SELL,211,231.28,BUY,2024-12-31 10:48:49
ORD02724,ARCO,23,SELL,496,501.03,BUY,2024-10-17 12:58:08
ORD01372,LCID,35,BUY,378,239.34,SELL,2024-03-13 11:40:41
ORD01146,PLTR,18,SELL,66,111.21,BUY,2024-10-08 15:17:15
ORD01032,ROKU,29,SELL,231,261.57,BUY,2024-05-15 13:53:43
ORD00373,AMD,21,SELL,24,106.36,BUY,2024-04-24 13:30:59
ORD00668,CRM,18,SELL,371,110.06,BUY,2024-06-10 11:28:04
ORD03020,AGRO,3,SELL,313,95.4,BUY,2024-05-06 09:52:38
ORD00358,INTC,11,BUY,426,68.84,SELL,2024-07-29 12:45:03
ORD00968,SQ,10,BUY,333,22.98,SELL,2024-02-08 14:35:26
ORD02832,VIST,25,BUY,144,324.66,SELL,2024-04-09 14:03:05
ORD02784,DESP,30,SELL,248,198.04,BUY,2024-08-08 13:29:38
ORD01354,SOFI,34,BUY,405,410.43,SELL,2024-05-08 11:29:41
ORD01036,ROKU,1,BUY,249,264.48,SELL,2024-05-15 13:34:42
ORD03019,AGRO,25,BUY,478,85.71,SELL,2024-05-06 14:28:27
ORD00471,ORCL,37,SELL,341,32.87,BUY,2024-07-10 11:48:50
ORD03554,KGC,18,SELL,451,96.92,BUY,2024-02-19 15:23:36
ORD01397,LCID,7,BUY,312,252.26,SELL,2024-03-13 14:26:29
ORD03975,BITF,21,SELL,422,271.09,BUY,2024-04-15 15:48:35
ORD01550,LI,13,SELL,91,171.22,BUY,2024-10-30 11:02:26
ORD01257,HOOD,21,BUY,105,54.32,SELL,2024-07-02 10:29:18
ORD02095,CVNA,25,SELL,429,332.14,BUY,2024-03-01 13:51:16
ORD01556,LI,14,BUY,424,157.53,SELL,2024-10-30 10:12:47
ORD03439,BEEF,3,SELL,476,219.69,BUY,2024-10-30 11:20:26
ORD01251,HOOD,22,SELL,6,56.58,BUY,2024-07-02 11:05:18
ORD01700,PENN,38,BUY,142,144.28,SELL,2024-10-15 10:31:06
ORD01253,HOOD,8,BUY,43,59.8,SELL,2024-07-02 12:20:28
ORD03681,FSM,11,SELL,476,133.9,BUY,2024-09-23 11:47:50
ORD03705,FSM,29,BUY,320,121.29,SELL,2024-09-23 10:10:52
ORD02934,IRSA,15,SELL,70,46.17,BUY,2024-02-01 09:54:33
ORD00080,MSFT,28,BUY,138,13.42,SELL,2024-05-08 14:23:16
ORD01173,RBLX,13,BUY,335,94.68,SELL,2024-12-20 13:58:50
ORD00815,SNAP,9,SELL,433,400.33,BUY,2024-01-09 11:23:19
ORD01853,LMND,3,SELL,443,312.87,BUY,2024-04-02 12:03:24
ORD02221,RDFN,40,BUY,217,428.05,SELL,2024-10-30 15:52:21
ORD02720,GLOB,34,BUY,32,45.24,SELL,2024-04-02 12:11:19
ORD03495,AEM,38,SELL,450,286.77,BUY,2024-02-09 15:41:05
ORD02106,CVNA,24,SELL,13,297.57,BUY,2024-03-01 15:20:46
ORD00134,AMZN,20,BUY,188,167.17,SELL,2024-06-10 10:31:36
ORD01141,PLTR,35,BUY,403,115.46,SELL,2024-10-08 12:33:12
ORD00934,SHOP,21,SELL,218,155.25,BUY,2024-03-29 10:27:18
ORD00929,SHOP,16,SELL,50,174.26,BUY,2024-03-29 13:37:13
ORD00824,SNAP,25,SELL,183,392.45,BUY,2024-01-09 10:32:39
ORD01532,LI,18,BUY,374,162.84,SELL,2024-10-30 11:28:43
ORD01215,COIN,28,BUY,260,304.23,SELL,2024-09-23 13:02:15
ORD00505,IBM,37,SELL,82,291.77,BUY,2024-09-11 14:45:47
ORD03952,HUT,37,SELL,258,386.67,BUY,2024-12-04 14:39:13
ORD02396,DASH,4,SELL,140,120.55,BUY,2024-12-25 10:35:03
ORD01997,FVRR,4,SELL,285,175.31,BUY,2024-04-05 15:41:28
ORD02435,GRAB,28,SELL,273,60.95,BUY,2024-07-18 10:47:06
ORD03073,CAAP,28,SELL,251,63.68,BUY,2024-10-11 13:56:54
ORD01959,PTON,40,SELL,335,48.08,BUY,2024-12-26 15:50:27
ORD01385,LCID,21,SELL,466,236.11,BUY,2024-03-13 13:39:09
ORD00895,SPOT,6,SELL,427,215.98,BUY,2024-12-10 14:53:08
ORD00829,SNAP,15,SELL,285,443.02,BUY,2024-01-09 13:41:56
ORD03940,HUT,28,SELL,24,420.6,BUY,2024-12-04 09:45:09
ORD02524,MELI,12,BUY,240,73.16,SELL,2024-02-16 12:19:49
ORD01684,PENN,27,BUY,480,141.66,SELL,2024-10-15 10:38:29
ORD03423,BEEF,20,BUY,46,217.04,SELL,2024-10-30 14:09:59
ORD03686,FSM,17,BUY,213,122.56,SELL,2024-09-23 09:45:07
ORD03335,MGLU,29,SELL,229,256.46,BUY,2024-12-31 15:16:16
ORD00653,CRM,6,SELL,41,110.98,BUY,2024-06-10 09:31:44
ORD00173,TSLA,20,BUY,203,149.21,SELL,2024-12-23 11:55:38
ORD03198,ITUB,33,BUY,301,107.49,SELL,2024-03-29 15:44:08
ORD00039,AAPL,11,SELL,176,180.61,BUY,2024-08-27 10:48:36
ORD03815,MAG,32,SELL,284,87.83,BUY,2024-12-16 12:45:30
ORD00714,PYPL,14,SELL,258,95.41,BUY,2024-01-25 14:50:54
ORD00091,GOOGL,16,SELL,229,482.35,BUY,2024-03-18 11:51:14
ORD03936,HUT,1,SELL,370,395.89,BUY,2024-12-04 14:19:01
ORD01206,COIN,27,SELL,220,341.21,BUY,2024-09-23 13:10:08
ORD02924,IRSA,17,BUY,2,45.27,SELL,2024-02-01 11:47:39
ORD03280,BRKM,27,SELL,441,72.43,BUY,2024-09-05 15:30:30
ORD03435,BEEF,15,BUY,21,209.32,SELL,2024-10-30 10:21:15
ORD03142,PBR,27,SELL,463,286.1,BUY,2024-05-01 12:26:15
ORD01828,UPST,7,SELL,312,473.77,BUY,2024-04-10 14:30:45
ORD01156,PLTR,36,SELL,187,116.87,BUY,2024-10-08 15:41:51
ORD01325,SOFI,12,SELL,1,400.59,BUY,2024-05-08 11:38:32
ORD00217,META,31,SELL,335,70.69,BUY,2024-03-04 13:18:13
ORD00511,IBM,2,BUY,75,287.81,SELL,2024-09-11 10:57:24
ORD01681,PENN,37,BUY,388,131.13,SELL,2024-10-15 14:09:02
ORD00500,IBM,24,SELL,253,278.94,BUY,2024-09-11 15:20:27
ORD03287,SUZB,34,BUY,452,433.03,SELL,2024-02-05 10:19:34
ORD01857,LMND,21,BUY,88,282.37,SELL,2024-04-02 11:44:32
ORD01389,LCID,13,BUY,294,243.5,SELL,2024-03-13 09:52:13
ORD01520,XPEV,4,SELL,283,378.66,BUY,2024-08-02 15:45:50
ORD02387,DASH,11,BUY,437,120.73,SELL,2024-12-25 11:49:46
ORD03622,HL,29,SELL,478,108.77,BUY,2024-07-10 14:50:36
ORD02077,WMT,3,SELL,371,149.4,BUY,2024-02-23 15:00:08
ORD01541,LI,28,SELL,220,176.89,BUY,2024-10-30 12:53:33
ORD01218,COIN,10,BUY,430,320.17,SELL,2024-09-23 13:57:02
ORD02682,GLOB,23,BUY,372,48.98,SELL,2024-04-02 10:02:12
ORD03819,MAG,33,SELL,1,82.36,BUY,2024-12-16 14:43:45
ORD02994,BIOX,33,BUY,230,100.63,SELL,2024-05-08 10:10:01
ORD01417,RIVN,10,SELL,487,191.23,BUY,2024-06-26 12:51:13
ORD02218,RDFN,34,BUY,434,465.64,SELL,2024-10-30 10:15:25
ORD03892,MARA,16,SELL,390,137.68,BUY,2024-10-07 13:49:43
ORD01677,DKNG,9,BUY,218,203.06,SELL,2024-07-10 11:43:29
ORD01198,RBLX,9,BUY,244,88.07,SELL,2024-12-20 11:23:18
ORD01543,LI,31,BUY,300,150.91,SELL,2024-10-30 13:22:10
ORD02961,BIOX,25,BUY,400,101.49,SELL,2024-05-08 10:09:14
ORD02540,MELI,14,SELL,380,75.95,BUY,2024-02-16 11:17:40
ORD00954,SHOP,17,SELL,146,154.32,BUY,2024-03-29 09:41:02
ORD03146,PBR,21,BUY,476,275.42,SELL,2024-05-01 12:08:37
ORD03081,VALE,37,SELL,175,122.34,BUY,2024-05-31 13:16:10
ORD02636,STNE,38,SELL,424,340.87,BUY,2024-10-31 13:30:26
ORD00751,UBER,29,SELL,55,468.49,BUY,2024-03-12 10:47:03
ORD02706,GLOB,30,BUY,456,46.57,SELL,2024-04-02 14:54:49
ORD00235,META,16,BUY,70,72.3,SELL,2024-03-04 13:16:22
ORD00733,UBER,23,BUY,179,458.34,SELL,2024-03-12 11:31:28
ORD03989,BITF,38,BUY,229,270.99,SELL,2024-04-15 11:32:52
ORD03607,HL,23,SELL,227,113.12,BUY,2024-07-10 12:05:02
ORD01157,PLTR,27,SELL,457,119.12,BUY,2024-10-08 10:55:06
ORD03450,GOLD,12,SELL,76,389.07,BUY,2024-05-07 15:04:01
ORD02446,SEA,24,BUY,429,324.43,SELL,2024-04-02 13:32:14
ORD02983,BIOX,17,BUY,118,104.4,SELL,2024-05-08 14:06:16
ORD01210,COIN,13,BUY,142,319.08,SELL,2024-09-23 09:41:08
ORD01066,ZM,8,BUY,1,293.25,SELL,2024-11-04 11:16:30
ORD02157,OPEN,5,BUY,22,436.78,SELL,2024-03-25 15:18:06
ORD01063,ZM,2,SELL,187,313.84,BUY,2024-11-04 11:09:35
ORD02617,STNE,19,BUY,24,345.79,SELL,2024-10-31 13:16:38
ORD01168,RBLX,28,SELL,292,101.17,BUY,2024-12-20 10:19:48
ORD03223,BBD,2,SELL,496,159.8,BUY,2024-03-22 10:59:28
ORD01493,XPEV,33,SELL,242,394.12,BUY,2024-08-02 13:31:00
ORD02939,IRSA,37,SELL,214,47.67,BUY,2024-02-01 15:26:06
ORD02996,BIOX,35,SELL,364,99.29,BUY,2024-05-08 12:22:49
ORD03097,VALE,9,SELL,113,123.63,BUY,2024-05-31 10:25:06
ORD03281,SUZB,17,SELL,178,420.02,BUY,2024-02-05 14:19:14
ORD03543,KGC,9,SELL,66,99.02,BUY,2024-02-19 13:12:53
ORD03141,PBR,4,SELL,76,283.04,BUY,2024-05-01 15:13:14
ORD00885,SPOT,4,BUY,185,203.3,SELL,2024-12-10 12:15:46
ORD00144,AMZN,21,SELL,10,178.29,BUY,2024-06-10 10:53:23
ORD03922,HUT,39,BUY,461,362.7,SELL,2024-12-04 11:50:10
ORD00851,TWTR,15,BUY,130,345.11,SELL,2024-04-15 14:20:13
ORD02783,DESP,5,SELL,357,172.76,BUY,2024-08-08 11:49:00
ORD00718,PYPL,20,BUY,226,103.17,SELL,2024-01-25 10:49:53
ORD03788,GPL,36,BUY,445,73.93,SELL,2024-11-20 10:08:21
ORD02503,DIDI,20,BUY,392,454.48,SELL,2024-05-27 12:34:57
ORD00265,NVDA,9,BUY,355,92.66,SELL,2024-11-05 15:14:21
ORD00076,MSFT,14,SELL,482,14.52,BUY,2024-05-08 09:33:18
ORD02493,DIDI,9,BUY,231,456.04,SELL,2024-05-27 13:38:43
ORD00396,AMD,27,BUY,30,104.42,SELL,2024-04-24 15:47:50
ORD03382,RENT,27,SELL,228,411.22,BUY,2024-12-19 14:21:36
ORD02225,RDFN,35,BUY,234,434.89,SELL,2024-10-30 11:55:58
ORD03091,VALE,39,BUY,104,104.37,SELL,2024-05-31 15:14:27
ORD03727,EXK,40,BUY,127,404.42,SELL,2024-06-14 12:42:12
ORD00397,AMD,8,SELL,237,110.09,BUY,2024-04-24 10:20:41
ORD01366,LCID,8,BUY,135,239.38,SELL,2024-03-13 12:09:03
ORD03316,SUZB,39,BUY,428,381.32,SELL,2024-02-05 15:29:22
ORD01904,ROOT,4,SELL,50,336.83,BUY,2024-08-27 14:43:52
ORD00596,QCOM,6,BUY,380,489.8,SELL,2024-01-25 11:40:56
ORD02110,CVNA,4,BUY,87,293.2,SELL,2024-03-01 12:16:32
ORD01297,AFRM,14,SELL,337,402.98,BUY,2024-04-02 10:28:26
ORD01822,UPST,27,BUY,212,430.78,SELL,2024-04-10 15:35:55
ORD00873,TWTR,14,BUY,256,384.36,SELL,2024-04-15 14:53:09
ORD03448,GOLD,5,BUY,270,363.95,SELL,2024-05-07 13:05:05
ORD03877,RIOT,9,SELL,124,371.71,BUY,2024-01-22 11:57:49
ORD02327,ABNB,9,SELL,380,443.78,BUY,2024-11-06 12:39:05
ORD01549,LI,29,SELL,27,170.59,BUY,2024-10-30 14:51:06
ORD00037,AAPL,34,BUY,94,167.57,SELL,2024-08-27 13:09:15
ORD03476,GOLD,8,BUY,78,374.38,SELL,2024-05-07 11:57:05
ORD02711,GLOB,25,SELL,163,47.67,BUY,2024-04-02 14:52:43
ORD03353,MGLU,6,SELL,80,236.88,BUY,2024-12-31 13:56:42
ORD02144,OPEN,3,BUY,474,416.6,SELL,2024-03-25 11:07:16
ORD03532,KGC,20,BUY,476,91.94,SELL,2024-02-19 12:59:05
ORD00978,SQ,20,SELL,455,24.6,BUY,2024-02-08 10:55:51
ORD01572,BYND,24,SELL,435,389.55,BUY,2024-09-17 11:23:34
ORD01123,PLTR,32,BUY,313,103.75,SELL,2024-10-08 10:15:00
ORD02787,DESP,3,SELL,399,192.97,BUY,2024-08-08 15:44:55
ORD02240,RDFN,1,BUY,469,458.92,SELL,2024-10-30 13:45:43
ORD02968,BIOX,28,BUY,308,105.26,SELL,2024-05-08 15:37:56
ORD02505,DIDI,26,BUY,254,498.15,SELL,2024-05-27 15:07:38
ORD01893,ROOT,28,SELL,148,344.04,BUY,2024-08-27 15:03:24
ORD00676,CRM,26,SELL,333,112.19,BUY,2024-06-10 11:17:46
ORD02809,VIST,22,SELL,76,342.25,BUY,2024-04-09 12:50:22
ORD03069,CAAP,37,BUY,492,60.66,SELL,2024-10-11 11:12:43
ORD00729,UBER,14,SELL,251,512.57,BUY,2024-03-12 10:13:49
ORD00413,BABA,9,BUY,490,436.03,SELL,2024-01-30 10:20:42
ORD03147,PBR,1,SELL,392,301.79,BUY,2024-05-01 15:48:11
ORD01517,XPEV,24,SELL,231,397.47,BUY,2024-08-02 14:08:47
ORD01650,DKNG,27,BUY,22,212.46,SELL,2024-07-10 15:16:06
ORD00826,SNAP,34,BUY,304,414.39,SELL,2024-01-09 13:46:10
ORD03268,BRKM,10,SELL,72,74.99,BUY,2024-09-05 14:25:49
ORD00617,ADBE,12,BUY,262,149.24,SELL,2024-01-17 13:41:05
ORD00115,GOOGL,10,SELL,341,505.25,BUY,2024-03-18 10:02:05
ORD00418,BABA,2,BUY,371,393.45,SELL,2024-01-30 11:30:13
ORD03070,CAAP,6,SELL,16,64.37,BUY,2024-10-11 09:53:51
ORD01626,SPCE,35,SELL,111,262.13,BUY,2024-07-10 12:27:44
ORD03018,AGRO,10,SELL,357,93.3,BUY,2024-05-06 13:55:23
ORD02653,PAGS,34,SELL,105,73.49,BUY,2024-01-02 15:42:25
ORD03917,MARA,13,BUY,248,135.45,SELL,2024-10-07 14:59:58
ORD00090,GOOGL,24,BUY,168,474.02,SELL,2024-03-18 10:31:22
ORD02897,CEPU,13,SELL,17,465.11,BUY,2024-09-13 14:57:13
ORD03481,AEM,24,SELL,125,270.27,BUY,2024-02-09 12:23:45
ORD02083,CVNA,13,SELL,469,311.11,BUY,2024-03-01 13:09:12
